filename,name_id,student_name,racial_group,gender_identity,pronouns,major,quant_level,volunteer_level,rigor_level,ec_level,replication,File name,Drive link,Total words,standout count,ability count,grindstone count,communal count,agentic count,competitive count,standout matched words,ability matched words,grindstone matched words,communal matched words,agentic matched words,competitive matched words
resume_01_English_HHHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,high,low,2,resume_01_English_HHHL_rep02.docx,,304,4,2,2,6,7,3,"highest (1), most (2), strongest (1)","capable (1), insight (1)","dependable (1), trust (1)","enthusiasm (1), generous (1), kind (1), quiet (1), service (1), trust (1)","capable (1), confident (1), earns (1), initiative (1), insight (1), leadership (1), recognition (1)","enthusiasm (1), intellectual (1), top (1)"
resume_01_English_HHHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,high,low,3,resume_01_English_HHHL_rep03.docx,,304,4,3,1,5,9,5,"highest (1), most (2), wonderful (1)","ability (1), analytical (1), capable (1)",careful (1),"enthusiasm (1), generosity (1), kind (1), quiet (1), service (1)","capable (1), confident (1), determination (1), earned (1), initiative (1), leader (1), leadership (1), recognition (1), sharp (1)","enthusiasm (1), excellence (1), intellectual (1), strong (1), top (1)"
resume_01_English_HHHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,high,low,4,resume_01_English_HHHL_rep04.docx,,302,4,3,0,3,9,2,"exceptional (1), highest (1), most (2)","capable (1), gifted (1), insight (1)",,"enthusiasm (1), generous (1), service (1)","capable (1), confident (1), difficult (1), earning (1), initiative (1), insight (1), leadership (1), recognition (1), willingness (1)","enthusiasm (1), top (1)"
resume_01_English_HHHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,high,low,5,resume_01_English_HHHL_rep05.docx,,297,4,2,0,5,5,3,"exceptional (1), highest (1), most (2)","capable (1), instinct (1)",,"compassion (1), enthusiasm (1), kind (1), quiet (1), service (1)","capable (1), earned (1), initiative (1), recognition (1), thinking (1)","enthusiasm (1), intellectual (1), top (1)"
resume_01_English_HHHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,high,low,6,resume_01_English_HHHL_rep06.docx,,309,4,1,0,6,6,3,"highest (1), most (3)",capable (1),,"contribute (1), enthusiasm (1), kind (1), love (1), pleasure (1), service (1)","capable (1), confident (1), initiative (1), leadership (1), recognition (1), thinks (1)","enthusiasm (1), intellectual (1), top (1)"
resume_01_English_HHHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,high,low,7,resume_01_English_HHHL_rep07.docx,,311,2,1,2,8,5,5,most (2),capable (1),"conscientious (1), organization (1)","compassion (1), conversation (1), enthusiasm (1), generously (1), honesty (1), integrity (1), love (1), service (1)","capable (1), confident (1), initiative (1), recognition (1), thinks (1)","enthusiasm (1), excellence (1), intellectual (1), persistence (1), top (1)"
resume_01_English_HHHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,high,low,8,resume_01_English_HHHL_rep08.docx,,302,5,1,1,7,4,4,"exceptional (1), highest (1), most (2), remarkable (1)",capable (1),careful (1),"compassionate (1), contribute (1), conversation (1), enthusiasm (1), generosity (1), quiet (1), service (1)","capable (1), earned (1), recognition (1), sharper (1)","enthusiasm (1), intellectual (1), strong (1), top (1)"
resume_01_English_HHHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,high,low,9,resume_01_English_HHHL_rep09.docx,,303,3,4,0,6,7,3,"highest (1), most (2)","analytical (1), capable (1), gift (1), insight (1)",,"enthusiasm (1), generously (1), kind (1), love (1), quiet (1), service (1)","capable (1), determination (1), earned (1), initiative (1), insight (1), leadership (1), recognition (1)","enthusiasm (1), excellence (1), top (1)"
resume_01_English_HHHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,high,low,10,resume_01_English_HHHL_rep10.docx,,313,3,5,0,6,9,2,most (3),"analytical (1), capable (1), creative (1), insight (1), instinct (1)",,"compassion (1), enthusiasm (1), integrity (1), kind (1), service (2)","capable (1), confident (1), determined (1), difficult (1), initiative (1), insight (1), leadership (1), recognition (1), willingness (1)","enthusiasm (1), top (1)"
resume_01_English_HHLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,high,2,resume_01_English_HHLH_rep02.docx,,298,6,6,3,8,6,5,"best (1), exceptional (1), highest (1), most (3)","ability (1), analytical (1), creative (2), gift (1), talented (1)","dedicated (1), hardworking (1), organized (1)","generosity (1), kind (1), love (1), passion (1), pleasure (1), service (1), shared (1), team (1)","ambition (1), initiative (1), mastering (1), self-published (1), thinker (1), thinking (1)","dedicated (1), hardworking (1), passion (1), publication (1), top (1)"
resume_01_English_HHLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,high,3,resume_01_English_HHLH_rep03.docx,,300,3,6,0,6,8,4,"highest (1), most (2)","ability (1), analytical (1), creative (2), gifted (1), talented (1)",,"enthusiasm (1), generously (1), love (1), service (1), shared (1), team (1)","confident (1), earned (1), leader (1), mastering (1), self-directed (1), self-published (1), sharp (1), thinking (1)","enthusiasm (1), intellectual (1), publication (1), top (1)"
resume_01_English_HHLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,high,4,resume_01_English_HHLH_rep04.docx,,295,5,2,1,4,5,3,"exceptional (1), highest (1), most (1), remarkable (1), strongest (1)","creative (1), talented (1)",organized (1),"enthusiasm (1), generosity (1), service (1), team (1)","confident (1), initiative (1), leadership (1), mastering (1), self-published (1)","enthusiasm (1), publication (1), top (1)"
resume_01_English_HHLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,high,5,resume_01_English_HHLH_rep05.docx,,303,4,3,3,9,8,5,"exceptional (1), highest (1), most (2)","creative (1), gift (1), gifted (1)","disciplined (1), hardworking (1), organized (1)","enthusiasm (1), fellow (1), generously (1), kind (2), love (1), service (1), share (1), team (1)","ambition (1), confident (1), earned (1), mastering (1), recognition (1), self-published (1), thinking (1), willingness (1)","enthusiasm (1), hardworking (1), intellectual (1), publication (1), top (1)"
resume_01_English_HHLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,high,6,resume_01_English_HHLH_rep06.docx,,305,4,3,1,7,8,5,"exceptional (1), extraordinary (1), highest (1), most (1)","creative (2), gift (1)",organized (1),"communicator (1), enthusiasm (1), generosity (1), group (1), service (1), shared (1), team (1)","ambition (1), determined (1), initiative (1), leadership (1), mastering (1), self-direction (1), self-published (1), sharp (1)","enthusiasm (1), excellence (1), intellectual (1), publication (1), top (1)"
resume_01_English_HHLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,high,7,resume_01_English_HHLH_rep07.docx,,298,3,3,3,8,6,4,"exceptional (1), highest (1), most (1)","analytical (1), creative (2)","diligent (1), organized (1), responsibility (1)","communicator (1), enthusiasm (1), generosity (1), kind (2), service (1), sharing (1), team (1)","ambition (1), confident (1), leadership (1), self-published (1), sharp (1), thinking (1)","enthusiasm (1), excellent (1), publication (1), top (1)"
resume_01_English_HHLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,high,8,resume_01_English_HHLH_rep08.docx,,302,5,4,1,5,7,5,"exceptional (1), highest (1), most (2), remarkable (1)","creative (2), gift (1), talented (1)",organized (1),"enthusiasm (1), generosity (1), service (1), shared (1), team (1)","initiative (1), leadership (2), mastering (1), recognition (1), self-published (1), thinking (1)","enthusiasm (1), intellectual (1), outstanding (1), publication (1), top (1)"
resume_01_English_HHLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,high,9,resume_01_English_HHLH_rep09.docx,,301,5,5,3,8,7,6,"extraordinary (1), highest (1), most (1), remarkable (1), strongest (1)","ability (1), analytical (1), creative (2), gift (1)","hardworking (1), organize (1), organized (1)","enthusiasm (1), generosity (1), kind (1), passion (1), quiet (1), service (1), shared (1), team (1)","initiative (1), leadership (1), mastering (1), self-published (1), sharp (1), thinking (1), thought (1)","enthusiasm (1), hardworking (1), keen (1), passion (1), publication (1), top (1)"
resume_01_English_HHLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,high,10,resume_01_English_HHLH_rep10.docx,,303,3,2,1,9,6,4,"exceptional (1), finest (1), most (1)",creative (2),organized (1),"enthusiasm (1), fellow (1), generosity (1), generously (1), love (1), pleasure (1), service (1), supportive (1), team (1)","aspirational (1), earned (1), leadership (1), mastering (1), self-published (1), sharp (1)","enthusiasm (1), intellectual (1), publication (1), top (1)"
resume_01_English_HHLL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,low,2,resume_01_English_HHLL_rep02.docx,,309,3,0,2,9,5,4,"exceptional (1), most (2)",,"dependability (1), diligence (1)","communicate (1), compassion (1), enthusiasm (1), generously (1), honesty (1), integrity (1), kind (1), quiet (1), service (1)","confident (1), initiative (1), leadership (1), recognition (1), should (1)","enthusiasm (1), excellence (1), intellectual (1), top (1)"
resume_01_English_HHLL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,low,3,resume_01_English_HHLL_rep03.docx,,308,3,0,3,6,5,4,"highest (1), most (2)",,"hardworking (1), organization (1), responsibility (1)","compassionate (1), enthusiasm (1), generosity (1), kind (1), quiet (1), service (1)","initiative (1), leadership (2), self-motivated (1), sharp (1)","enthusiasm (1), hardworking (1), self-motivated (1), top (1)"
resume_01_English_HHLL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,low,4,resume_01_English_HHLL_rep04.docx,,297,3,1,3,4,6,3,"most (2), strongest (1)",insight (1),"dedicated (1), diligent (1), disciplined (1)","compassionate (1), enthusiasm (1), service (2)","confident (1), earning (1), initiative (1), insight (1), leadership (1), willingness (1)","dedicated (1), enthusiasm (1), top (1)"
resume_01_English_HHLL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,low,5,resume_01_English_HHLL_rep05.docx,,305,3,1,1,4,5,4,"highest (1), most (2)",instinct (1),dependability (1),"enthusiasm (1), generosity (1), quiet (1), service (1)","initiative (1), leadership (1), recognition (1), self-motivated (1), should (1)","enthusiasm (1), excellence (1), self-motivated (1), top (1)"
resume_01_English_HHLL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,low,6,resume_01_English_HHLL_rep06.docx,,297,2,1,1,7,8,5,most (2),ability (1),hardworking (1),"enthusiasm (1), kind (2), pleasure (1), quiet (1), service (2)","determination (1), eager (1), earned (1), initiative (1), leadership (1), recognized (1), self-directed (1), sharpen (1)","enthusiasm (1), excellence (1), hardworking (1), intellectual (1), top (1)"
resume_01_English_HHLL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,low,7,resume_01_English_HHLL_rep07.docx,,298,5,4,1,4,4,4,"best (1), exceptional (1), highest (2), most (1)","ability (1), capacity (1), gift (1), talented (1)",careful (1),"enthusiasm (1), generously (1), service (2)","initiative (1), leadership (1), sharp (1), thinker (1)","enthusiasm (1), intellectual (1), strong (1), top (1)"
resume_01_English_HHLL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,low,8,resume_01_English_HHLL_rep08.docx,,301,3,2,3,6,3,4,"highest (1), most (1), remarkable (1)","ability (1), instinct (1)","careful (1), disciplined (1), organization (1)","enthusiasm (1), generosity (1), love (1), quiet (1), service (2)","initiative (1), leadership (2)","enthusiasm (1), excellence (1), intellectual (1), top (1)"
resume_01_English_HHLL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,low,9,resume_01_English_HHLL_rep09.docx,,303,2,4,1,5,6,4,most (2),"ability (1), analytical (1), creative (1), instinct (1)",responsibility (1),"committed (1), compassion (1), enthusiasm (1), service (2)","earned (1), initiative (1), leadership (1), recognizing (1), risks (1), willing (1)","committed (1), enthusiasm (1), intellectual (1), top (1)"
resume_01_English_HHLL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,high,low,low,10,resume_01_English_HHLL_rep10.docx,,308,0,1,4,7,6,5,,analytical (1),"dependable (1), diligence (1), responsibility (1), trust (1)","collaborator (1), enthusiasm (1), generosity (1), kind (1), quiet (1), service (1), trust (1)","confident (1), earned (1), initiative (1), leadership (2), sharpness (1)","enthusiasm (1), excellence (1), intellectual (1), strong (1), top (1)"
resume_01_English_HLHH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,high,2,resume_01_English_HLHH_rep02.docx,,307,4,3,3,7,8,4,"finest (1), highest (1), most (2)",creative (3),"disciplined (1), organized (1), trust (1)","enthusiasm (1), generosity (1), kind (1), pleasure (1), shared (1), team (1), trust (1)","ambitious (1), initiative (1), leadership (1), purpose (1), recognition (1), self-published (1), thinkers (1), thinking (1)","enthusiasm (1), excellence (1), intellectual (1), top (1)"
resume_01_English_HLHH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,high,3,resume_01_English_HLHH_rep03.docx,,301,5,4,2,8,7,5,"exceptional (1), highest (1), most (3)","analytical (1), creative (2), gifted (1)","dedicated (1), organized (1)","communicator (1), enthusiasm (1), generosity (1), kind (1), love (1), shared (2), team (1)","accomplishments (1), earning (1), initiative (1), mastering (1), recognition (1), self-published (1), thinking (1)","dedicated (1), enthusiasm (1), intellectual (1), publication (1), top (1)"
resume_01_English_HLHH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,high,4,resume_01_English_HLHH_rep04.docx,,314,5,2,2,9,10,4,"highest (1), most (3), remarkable (1)","creative (1), talented (1)","disciplined (1), organized (1)","collaborative (1), enthusiasm (1), fellow (1), generously (1), passion (1), quiet (1), sharing (1), team (1), warm (1)","accomplishments (1), confident (1), earning (1), initiative (1), leader (1), mastered (1), recognition (1), self-published (1), sharpening (1), thinking (1)","enthusiasm (1), passion (1), publication (1), top (1)"
resume_01_English_HLHH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,high,5,resume_01_English_HLHH_rep05.docx,,309,3,5,2,8,9,5,"highest (1), most (2)","ability (1), creative (1), creatively (1), gifted (1), instinct (1)","dedicated (1), organized (1)","enthusiasm (1), generosity (1), integrity (1), kind (1), love (1), shared (1), sharing (1), team (1)","accomplishments (1), ambition (1), competitive (1), earning (1), leader (1), mastering (1), self-published (1), thinking (1), willingness (1)","competitive (1), dedicated (1), enthusiasm (1), publication (1), top (1)"
resume_01_English_HLHH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,high,6,resume_01_English_HLHH_rep06.docx,,314,1,4,2,5,7,4,exceptional (1),"creative (2), gift (1), gifted (1)","disciplined (1), organized (1)","enthusiasm (1), generosity (1), passion (1), sharing (1), team (1)","confident (2), leader (1), mastering (1), recognition (1), self-published (1), thinking (1)","enthusiasm (1), passion (1), publication (1), top (1)"
resume_01_English_HLHH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,high,7,resume_01_English_HLHH_rep07.docx,,311,3,5,3,7,7,5,"highest (1), most (2)","analytical (1), creative (3), gifted (1)","dedicated (1), organized (1), trust (1)","enthusiasm (1), generously (1), kind (1), quiet (1), sharing (1), team (1), trust (1)","confident (1), initiative (1), leadership (1), mastering (1), recognition (1), self-published (1), thinking (1)","dedicated (1), enthusiasm (1), intellectual (1), publication (1), top (1)"
resume_01_English_HLHH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,high,8,resume_01_English_HLHH_rep08.docx,,304,7,4,2,6,8,6,"best (1), exceptional (1), extraordinary (1), highest (2), most (2)","ability (1), creative (2), gifted (1)","dedicated (1), hardworking (1)","communal (1), enthusiasm (1), generous (1), share (1), team (1), warm (1)","endeavor (1), initiative (1), leadership (1), mastering (1), self-publishing (1), think (1), thinker (1), thinking (1)","dedicated (1), enthusiasm (1), hardworking (1), intellectual (1), publication (1), top (1)"
resume_01_English_HLHH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,high,9,resume_01_English_HLHH_rep09.docx,,307,4,4,2,7,7,5,"exceptional (1), highest (1), most (2)","analytical (1), creative (2), gifted (1)","dedicated (1), organized (1)","collaborator (1), communicator (1), enthusiasm (1), generous (1), share (1), shared (1), team (1)","confident (1), earned (1), initiative (1), leader (1), mastering (1), self-published (1), thinking (1)","dedicated (1), enthusiasm (1), intellectual (1), publication (1), top (1)"
resume_01_English_HLHH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,high,10,resume_01_English_HLHH_rep10.docx,,305,3,4,3,7,8,7,"extraordinary (1), most (1), remarkable (1)","creative (3), gifted (1)","dedicated (1), hardworking (1), organized (1)","communicator (1), enthusiasm (1), generosity (1), passion (1), pleasure (1), share (1), team (1)","accomplished (1), confident (1), initiative (1), leadership (1), mastering (1), recognition (1), self-published (1), thinking (1)","dedicated (1), enthusiasm (1), hardworking (1), intellectual (1), passion (1), publication (1), top (1)"
resume_01_English_HLHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,low,2,resume_01_English_HLHL_rep02.docx,,313,5,3,3,7,4,3,"exceptional (1), highest (1), most (3)","capable (1), gift (1), instinct (1)","dedication (1), disciplined (1), trust (1)","enthusiasm (1), honest (1), integrity (1), kind (1), pleasure (1), quiet (1), trust (1)","capable (1), recognition (2), thinking (1)","dedication (1), enthusiasm (1), top (1)"
resume_01_English_HLHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,low,3,resume_01_English_HLHL_rep03.docx,,306,5,2,2,7,5,4,"highest (1), most (3), strongest (1)","capable (1), creative (1)","dedicated (1), trust (1)","enthusiasm (1), generous (1), guidance (1), honest (1), integrity (1), personal (1), trust (1)","capable (1), earned (1), earns (1), thinker (1), willingness (1)","dedicated (1), enthusiasm (1), intellectual (1), top (1)"
resume_01_English_HLHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,low,4,resume_01_English_HLHL_rep04.docx,,301,4,3,3,6,7,3,"highest (1), most (2), strongest (1)","ability (1), capable (1), insight (1)","careful (1), dependable (1), disciplined (1)","contribute (1), conversation (1), enthusiasm (1), generous (1), love (1), passion (1)","ambition (1), capable (1), confident (1), earned (1), insight (1), recognition (1), willingness (1)","enthusiasm (1), passion (1), top (1)"
resume_01_English_HLHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,low,5,resume_01_English_HLHL_rep05.docx,,311,4,3,2,9,4,3,"highest (1), most (3)","gifted (1), insight (1), instinct (1)","diligence (1), disciplined (1)","assist (1), enthusiasm (1), generosity (1), kind (1), kindness (1), love (1), passion (1), pleasure (1), quiet (1)","earns (1), insight (1), recognition (1), thinks (1)","enthusiasm (1), passion (1), top (1)"
resume_01_English_HLHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,low,6,resume_01_English_HLHL_rep06.docx,,302,4,1,2,8,5,5,"highest (1), most (2), strongest (1)",capable (1),"dedication (1), dependable (1)","enthusiasm (1), generous (1), kind (2), love (1), passion (1), quiet (1), sincerity (1)","capable (1), confident (1), eager (1), recognition (1), willingness (1)","dedication (1), enthusiasm (1), keen (1), passion (1), top (1)"
resume_01_English_HLHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,low,7,resume_01_English_HLHL_rep07.docx,,310,2,2,2,8,5,4,most (2),"capable (1), insight (1)","careful (1), diligent (1)","conversation (1), enthusiasm (1), generously (1), honesty (1), kind (1), learn (1), love (1), pleasure (1)","capable (1), confident (1), insight (1), recognition (1), self-motivated (1)","enthusiasm (1), intellectual (1), self-motivated (1), top (1)"
resume_01_English_HLHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,low,8,resume_01_English_HLHL_rep08.docx,,305,2,3,1,4,7,5,most (2),"analytical (1), capable (1), instinct (1)",dependable (1),"enthusiasm (1), generously (1), kind (1), quiet (1)","capable (1), competence (1), confident (1), earned (1), succeed (1), thinking (1), willingness (1)","enthusiasm (1), excellence (1), intellectual (1), strong (1), top (1)"
resume_01_English_HLHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,low,9,resume_01_English_HLHL_rep09.docx,,313,3,2,2,6,8,3,"highest (1), most (2)","capable (1), insightful (1)","careful (1), diligent (1)","contribute (1), conversation (1), generous (1), kind (1), passionate (1), pleasure (1)","capable (1), confident (1), easy (1), insightful (1), recognition (1), sharp (1), thought (1), willingness (1)","intellectual (1), passionate (1), top (1)"
resume_01_English_HLHL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,high,low,10,resume_01_English_HLHL_rep10.docx,,300,3,5,1,7,5,4,"highest (1), most (1), strongest (1)","ability (1), analytical (1), capable (1), creative (1), instinct (1)",dedication (1),"contribute (1), enthusiasm (1), generosity (1), kind (1), love (1), quiet (1), warm (1)","capable (1), confident (1), earning (1), recognition (1), sharpness (1)","dedication (1), enthusiasm (1), intellectual (1), top (1)"
resume_01_English_HLLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,low,high,2,resume_01_English_HLLH_rep02.docx,,298,3,3,1,8,8,5,"highest (1), most (2)","creative (1), gifted (1), talented (1)",organized (1),"contribute (1), enthusiasm (1), group (1), kind (1), love (1), passion (1), shared (1), team (1)","accomplishments (1), ambition (1), confident (1), initiative (1), leader (1), self-directed (1), self-published (1), thinking (1)","enthusiasm (1), intellectual (1), passion (1), publication (1), top (1)"
resume_01_English_HLLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,low,high,3,resume_01_English_HLLH_rep03.docx,,303,4,4,1,7,5,4,"exceptional (1), highest (1), most (1), remarkable (1)","creative (3), talented (1)",organized (1),"conversation (1), enthusiasm (1), generosity (1), kind (1), passion (1), share (1), team (1)","initiative (1), self-directed (1), self-published (1), thinking (1), thinks (1)","enthusiasm (1), passion (1), publication (1), top (1)"
resume_01_English_HLLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,low,high,4,resume_01_English_HLLH_rep04.docx,,307,4,3,1,6,11,4,"highest (1), most (3)","creative (1), gift (1), talented (1)",organized (1),"enthusiasm (1), generous (1), love (1), loves (1), team (1), warm (1)","accomplishments (1), ambition (1), confident (1), earned (1), initiative (1), mastering (1), self-directed (1), self-published (1), thinking (1), thinks (1), willingness (1)","enthusiasm (1), intellectual (1), publication (1), top (1)"
resume_01_English_HLLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,low,high,5,resume_01_English_HLLH_rep05.docx,,297,4,5,1,6,5,5,"highest (1), most (2), remarkable (1)","bright (1), creative (2), gifted (1), instinct (1)",organized (1),"contribute (1), enthusiasm (1), generosity (1), kind (1), shared (1), team (1)","ambition (1), initiative (1), mastering (1), self-published (1), thinkers (1)","enthusiasm (1), intellectual (1), outstanding (1), publication (1), top (1)"
resume_01_English_HLLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,low,high,6,resume_01_English_HLLH_rep06.docx,,310,5,5,2,6,10,8,"exceptional (1), highest (1), most (2), remarkable (1)","ability (1), creative (2), gift (1), gifted (1)","dedicated (1), organized (1)","collaborator (1), enthusiasm (1), generosity (1), loves (1), share (1), team (1)","confident (1), independently (1), initiative (1), leader (1), leadership (1), mastering (1), practice (1), self-published (1), thinking (1), willingness (1)","dedicated (1), enthusiasm (1), independently (1), intellectual (2), keen (1), publication (1), top (1)"
resume_01_English_HLLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,low,high,7,resume_01_English_HLLH_rep07.docx,,306,5,5,1,7,7,4,"exceptional (1), extraordinary (1), highest (1), most (2)","analytical (1), creative (2), gifted (1), instinct (1)",organized (1),"enthusiasm (1), generosity (1), passion (1), personal (1), quiet (1), shared (1), team (1)","ambition (1), fluency (1), leader (1), leadership (1), self-directed (1), self-published (1), thinking (1)","enthusiasm (1), passion (1), publication (1), top (1)"
resume_01_English_HLLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,low,high,8,resume_01_English_HLLH_rep08.docx,,302,5,3,2,5,10,4,"exceptional (1), highest (1), most (2), remarkable (1)","creative (2), insightful (1)","organizational (1), organized (1)","enthusiasm (1), generously (1), group (1), loves (1), team (1)","accomplished (1), ambition (1), confident (1), initiative (1), insightful (1), mastering (1), practical (1), self-directed (1), self-published (1), thinking (1)","enthusiasm (1), intellectual (1), publication (1), top (1)"
resume_01_English_HLLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,low,high,9,resume_01_English_HLLH_rep09.docx,,309,2,3,1,4,11,4,most (2),"creative (1), gifted (1), insight (1)",organized (1),"contribute (1), generously (1), share (1), team (1)","ambition (1), confident (1), earned (1), initiative (1), insight (1), leader (1), mastering (1), self-directed (1), self-published (1), think (1), thinking (1)","intellectual (2), publication (1), top (1)"
resume_01_English_HLLH.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,low,high,10,resume_01_English_HLLH_rep10.docx,,302,5,4,1,5,8,3,"exceptional (1), highest (1), most (2), standout (1)","analytical (1), creative (1), gift (1), talented (1)",organize (1),"enthusiasm (1), generosity (1), love (1), sharing (1), team (1)","confident (1), initiative (2), leadership (1), self-directed (1), self-published (1), thinking (1), willingness (1)","enthusiasm (1), publication (1), top (1)"
resume_01_English_HLLL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,low,low,2,resume_01_English_HLLL_rep02.docx,,303,2,2,2,4,7,6,most (2),"ability (1), capable (1)","conscientious (1), dedicated (1)","enthusiasm (1), love (1), passion (1), pleasure (1)","capable (1), confident (1), determined (1), earned (1), recognized (1), sharpen (1), willingness (1)","dedicated (1), enthusiasm (1), intellectual (1), passion (1), strong (1), top (1)"
resume_01_English_HLLL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,low,low,3,resume_01_English_HLLL_rep03.docx,,303,1,1,6,7,6,6,most (1),insight (1),"careful (1), dedicated (1), disciplined (1), hardworking (1), reliable (1), trust (1)","enthusiasm (1), generosity (1), kind (1), love (1), pleasure (1), quiet (1), trust (1)","confident (1), earn (1), insight (1), recognition (2), willingness (1)","dedicated (1), enthusiasm (1), excellence (1), hardworking (1), strong (1), top (1)"
resume_01_English_HLLL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,low,low,4,resume_01_English_HLLL_rep04.docx,,312,3,5,1,7,6,6,"most (2), remarkable (1)","ability (1), analytical (1), capable (1), gift (1), insight (1)",dedicated (1),"enthusiasm (1), generously (1), guidance (1), kind (1), love (1), passion (1), pleasure (1)","capable (1), confident (1), earning (1), insight (1), recognition (1), sharp (1)","dedicated (1), enthusiasm (1), motivated (1), passion (1), strong (1), top (1)"
resume_01_English_HLLL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,low,low,5,resume_01_English_HLLL_rep05.docx,,306,1,2,1,7,7,4,most (1),"analytical (1), capable (1)",careful (1),"enthusiasm (1), generous (1), honesty (1), kind (2), love (1), pleasure (1)","ambitious (1), capable (1), confident (1), determined (1), recognition (1), sharper (1), willingness (1)","enthusiasm (1), intellectual (1), strong (1), top (1)"
resume_01_English_HLLL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,low,low,6,resume_01_English_HLLL_rep06.docx,,311,2,3,2,8,8,5,"highest (1), most (1)","analytical (1), insight (1), instinct (1)","careful (1), disciplined (1)","assist (1), enthusiasm (1), generously (1), kind (1), love (1), pleasure (1), service-minded (1), sincerity (1)","confident (1), determined (1), earned (1), earns (1), insight (1), sharpness (1), think (1), willingness (1)","enthusiasm (1), excellence (1), intellectual (1), strong (1), top (1)"
resume_01_English_HLLL.txt,1,Elizabeth Anderson,White,Female,she/her,English,high,low,low,low,7,resume_01_English_HLLL_rep07.docx,,303,3,2,2,7,7,5,"highest (1), most (1), strongest (1)","analytical (1), insightful (1)","careful (1), disciplined (1)","enthusiasm (1), generosity (1), honesty (1), kind (1), learn (1), love (1), pleasure (1)","confident (1), eager (1), earned (1), insightful (1), recognition (1), sharpen (1), willingness (1)","enthusiasm (1), excellence (1), strong (2), top (1)"
