filename,name_id,student_name,racial_group,gender_identity,pronouns,major,quant_level,volunteer_level,rigor_level,ec_level,replication,File name,Drive link,Total words,standout count,ability count,grindstone count,communal count,agentic count,competitive count,standout matched words,ability matched words,grindstone matched words,communal matched words,agentic matched words,competitive matched words
resume_04_CS_HHLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,high,low,low,7,resume_04_CS_HHLL_rep07.docx,,304,2,1,2,3,6,4,most (2),ability (1),"dependability (1), diligence (1)","personal (1), service (1), supportive (1)","aptitude (1), independent (1), initiative (1), leadership (1), should (1), willingness (1)","independent (1), intellectual (1), strong (1), top (1)"
resume_04_CS_HHLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,high,low,low,8,resume_04_CS_HHLL_rep08.docx,,309,1,0,2,4,8,4,greatest (1),,"dependable (1), diligent (1)","contribute (1), honest (1), service (1), share (1)","accurate (1), aptitude (1), initiative (1), leadership (3), recognition (1), should (1)","intellectual (1), motivated (1), strong (1), top (1)"
resume_04_CS_HHLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,high,low,low,9,resume_04_CS_HHLL_rep09.docx,,303,2,1,4,4,7,3,most (2),capable (1),"conscientious (1), dependability (1), disciplined (1), organizational (1)","caring (1), honest (1), service (1), share (1)","capable (1), confident (1), earned (1), initiative (2), leadership (1), should (1)","strong (2), top (1)"
resume_04_CS_HHLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,high,low,low,10,resume_04_CS_HHLL_rep10.docx,,305,1,1,3,5,6,4,most (1),capacity (1),"diligent (1), hardworking (1), organization (1)","honest (1), kind (1), service (3)","aptitude (1), initiative (2), leadership (2), should (1)","hardworking (1), strong (2), top (1)"
resume_04_CS_HLHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,high,2,resume_04_CS_HLHH_rep02.docx,,307,2,4,3,6,7,5,"most (1), strongest (1)","ability (2), capable (1), talented (1)","hardworking (1), organize (1), trust (1)","collaborating (1), collaborator (1), honestly (1), supportive (1), team (1), trust (1)","accomplishment (1), capable (1), earned (1), initiative (1), leadership (1), recognition (1), self-awareness (1)","hardworking (1), motivated (1), persistence (1), strong (1), top (1)"
resume_04_CS_HLHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,high,3,resume_04_CS_HLHH_rep03.docx,,297,1,3,2,5,7,4,best (1),"ability (1), capable (1), talented (1)","hardworking (1), responsibility (1)","collaborating (1), contribute (1), honest (1), team (2)","accomplishments (1), capable (1), initiative (1), leadership (1), recognition (1), should (1), willingness (1)","hardworking (1), intellectual (1), motivated (1), top (1)"
resume_04_CS_HLHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,high,4,resume_04_CS_HLHH_rep04.docx,,306,0,2,1,8,7,6,,"capable (1), talented (1)",hardworking (1),"collaborative (1), contribute (1), honest (1), passion (1), service (1), share (1), team (2)","accomplishments (1), aptitude (1), capable (1), competitive (1), confidently (1), initiative (1), recognition (1)","competitive (1), hardworking (1), motivated (1), passion (1), strong (1), top (1)"
resume_04_CS_HLHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,high,5,resume_04_CS_HLHH_rep05.docx,,303,0,2,1,5,10,4,,"bright (1), capable (1)",organize (1),"contribute (1), honest (1), share (1), team (2)","accomplished (1), accomplishment (1), ambitious (1), capable (1), competitive (1), earning (1), initiative (1), leadership (1), recognition (1), self-directed (1)","competitive (1), motivated (1), serious (1), top (1)"
resume_04_CS_HLHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,high,6,resume_04_CS_HLHH_rep06.docx,,304,0,4,1,8,9,5,,"ability (2), capable (1), talented (1)",organize (1),"appreciation (1), collaborate (1), contribute (1), honest (2), share (1), team (2)","accomplishments (1), capable (1), confident (1), earned (1), initiative (1), leadership (2), recognition (1), should (1)","motivated (1), persistence (1), promising (1), serious (1), strong (1)"
resume_04_CS_HLHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,high,7,resume_04_CS_HLHH_rep07.docx,,303,0,4,1,5,9,3,,"ability (2), capable (1), talented (1)",hardworking (1),"collaborate (1), honest (1), service (1), team (2)","accomplishments (1), accurate (1), capable (1), completion (1), earned (1), initiative (1), leadership (1), recognition (1), succeed (1)","hardworking (1), motivated (1), top (1)"
resume_04_CS_HLHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,high,8,resume_04_CS_HLHH_rep08.docx,,304,1,3,0,5,9,6,most (1),"bright (1), capable (1), talented (1)",,"collaborative (1), group (1), honest (1), interpersonal (1), team (1)","accomplished (1), accomplishment (1), capable (1), earned (1), independent (1), initiative (1), leader (1), leadership (1), recognition (1)","independent (1), motivated (1), persistence (1), serious (1), strong (1), top (1)"
resume_04_CS_HLHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,high,9,resume_04_CS_HLHH_rep09.docx,,309,2,2,0,7,6,4,"most (1), strongest (1)","ability (1), gifted (1)",,"collaboration (1), collaborator (1), honest (1), share (1), supportive (1), team (2)","accomplishments (1), completion (1), confident (1), initiative (1), leader (1), willingness (1)","excellence (1), serious (1), strong (1), top (1)"
resume_04_CS_HLHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,high,10,resume_04_CS_HLHH_rep10.docx,,305,0,4,1,5,6,4,,"ability (1), capable (1), capacity (1), talented (1)",hardworking (1),"collaborative (1), honest (2), team (2)","capable (1), fluent (1), independent (1), leadership (1), mastered (1), should (1)","hardworking (1), independent (1), persistence (1), top (1)"
resume_04_CS_HLHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,low,2,resume_04_CS_HLHL_rep02.docx,,302,1,2,3,1,8,4,best (1),"ability (1), capable (1)","dependable (1), diligence (1), thorough (1)",honesty (1),"ambitious (1), capable (1), competence (1), confident (1), independent (1), initiative (1), leadership (1), succeed (1)","excellent (1), independent (1), strong (1), top (1)"
resume_04_CS_HLHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,low,3,resume_04_CS_HLHL_rep03.docx,,309,1,3,3,4,4,2,strongest (1),"ability (2), capable (1)","careful (1), diligent (1), reliable (1)","collaborative (1), honest (1), service (1), share (1)","capable (1), independent (1), leadership (1), recognition (1)","independent (1), top (1)"
resume_04_CS_HLHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,low,4,resume_04_CS_HLHL_rep04.docx,,314,1,2,2,3,8,4,strongest (1),"ability (1), capable (1)","conscientious (1), reliable (1)","collaboration (1), honest (1), service (1)","accomplishments (1), capable (1), completion (1), independent (1), initiative (1), leader (1), recognition (1), willingness (1)","excellent (1), independent (1), strong (1), top (1)"
resume_04_CS_HLHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,low,5,resume_04_CS_HLHL_rep05.docx,,313,1,2,3,3,8,4,strongest (1),"capable (1), competent (1)","dependable (1), diligent (1), reliable (1)","committed (1), honest (1), share (1)","ambitious (1), capable (1), competent (1), independent (1), leadership (1), recognition (1), self-directed (1), willingness (1)","committed (1), independent (1), strong (1), top (1)"
resume_04_CS_HLHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,low,6,resume_04_CS_HLHL_rep06.docx,,305,0,4,4,3,8,5,,"ability (1), bright (1), capable (1), capacity (1)","careful (1), conscientious (1), dependable (1), reliable (1)","honest (1), honesty (1), supportive (1)","ambition (1), ambitious (1), capable (1), independent (1), initiating (1), initiative (1), leadership (1), recognition (1)","independent (1), intellectual (1), strong (2), top (1)"
resume_04_CS_HLHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,low,7,resume_04_CS_HLHL_rep07.docx,,310,0,3,3,5,9,5,,"ability (1), capable (2)","diligent (1), reliable (1), trust (1)","honest (1), kind (1), learner (1), share (1), trust (1)","accurate (1), capable (2), confident (1), independent (1), initiative (1), leadership (1), recognition (1), self-directed (1)","excellence (1), independent (1), strong (2), top (1)"
resume_04_CS_HLHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,low,8,resume_04_CS_HLHL_rep08.docx,,300,0,2,5,2,8,3,,"ability (1), capable (1)","conscientious (1), diligent (1), reliable (1), thorough (1), trust (1)","honesty (1), trust (1)","aptitude (1), capable (1), earned (1), earning (1), independent (1), leadership (1), recognition (1), willingness (1)","independent (1), strong (1), top (1)"
resume_04_CS_HLHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,low,9,resume_04_CS_HLHL_rep09.docx,,303,0,2,3,4,10,5,,"ability (1), capable (1)","careful (1), diligent (1), reliable (1)","collaborative (1), honest (1), service (1), supportive (1)","accurate (1), aptitude (1), capable (1), earning (1), independent (1), initiative (1), leadership (1), logic (1), should (1), willingness (1)","excellent (1), independent (1), intellectual (1), strong (1), top (1)"
resume_04_CS_HLHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,high,low,10,resume_04_CS_HLHL_rep10.docx,,308,1,2,3,2,8,4,greatest (1),"ability (1), capable (1)","conscientious (1), diligent (1), reliable (1)","honest (1), quiet (1)","capable (1), competence (1), independent (1), initiative (1), leadership (2), recognition (1), should (1)","independent (1), strong (3)"
resume_04_CS_HLLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,high,2,resume_04_CS_HLLH_rep02.docx,,308,2,5,1,4,8,3,most (2),"ability (2), bright (1), capable (1), capacity (1)",organize (1),"honest (1), share (1), team (2)","accomplishments (1), accurate (1), capable (1), initiative (1), leadership (1), practical (1), self-directed (1), self-motivated (1)","self-motivated (1), strong (1), top (1)"
resume_04_CS_HLLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,high,3,resume_04_CS_HLLH_rep03.docx,,308,1,2,0,7,5,3,strongest (1),"ability (1), capable (1)",,"enthusiastic (1), honest (2), passion (1), shared (1), team (2)","accomplishments (1), accurate (1), capable (1), initiative (1), recognition (1)","enthusiastic (1), passion (1), persistence (1)"
resume_04_CS_HLLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,high,4,resume_04_CS_HLLH_rep04.docx,,305,2,2,0,4,8,5,"most (1), remarkable (1)","capable (1), talented (1)",,"honest (1), passion (1), team (2)","accomplishments (1), aptitude (1), capable (1), earned (1), initiative (1), leadership (1), self-directed (1), willingness (1)","motivated (1), passion (1), strong (2), top (1)"
resume_04_CS_HLLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,high,5,resume_04_CS_HLLH_rep05.docx,,303,2,4,2,3,7,4,"best (1), most (1)","ability (2), capable (2)","diligence (1), organize (1)","contribute (1), honest (1), team (1)","accomplishment (1), accurate (1), capable (2), fluency (1), initiative (1), self-directed (1)","motivated (1), strong (2), top (1)"
resume_04_CS_HLLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,high,6,resume_04_CS_HLLH_rep06.docx,,322,3,3,2,7,9,6,"brightest (1), most (2)","ability (1), capable (1), talented (1)","dependable (1), organize (1)","enthusiasm (1), group (1), honest (1), loves (1), passionate (1), shared (1), team (1)","accomplishments (1), capable (1), competitive (1), earned (1), independent (1), initiative (1), leadership (1), self-motivated (1), succeed (1)","competitive (1), enthusiasm (1), independent (1), passionate (1), self-motivated (1), strong (1)"
resume_04_CS_HLLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,high,7,resume_04_CS_HLLH_rep07.docx,,307,2,3,1,8,10,5,"best (1), most (1)","ability (1), bright (1), capable (1)",organize (1),"contribute (1), enthusiasm (1), honest (1), share (1), shared (1), team (3)","accomplishments (1), aptitude (1), capable (1), confident (1), initiative (1), leadership (1), practical (1), self-driven (1), succeed (1), willingness (1)","enthusiasm (1), motivated (1), persistence (1), promising (1), strong (1)"
resume_04_CS_HLLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,high,8,resume_04_CS_HLLH_rep08.docx,,305,2,2,1,4,6,2,"most (1), strongest (1)","ability (1), capable (1)",disciplined (1),"contribute (1), honest (1), team (2)","capable (1), fluency (1), initiative (3), willingness (1)","excellent (1), top (1)"
resume_04_CS_HLLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,high,9,resume_04_CS_HLLH_rep09.docx,,304,0,3,2,6,3,5,,"ability (2), capable (1)","organize (1), reliable (1)","contribute (1), enthusiastic (1), honest (2), talk (1), team (1)","accomplishments (1), capable (1), initiative (1)","enthusiastic (1), motivated (1), persistence (1), strong (2)"
resume_04_CS_HLLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,high,10,resume_04_CS_HLLH_rep10.docx,,311,2,3,2,5,6,4,"best (1), strongest (1)","ability (2), capacity (1)","organize (1), reliable (1)","enthusiastic (1), group (1), shared (1), team (2)","accomplishments (1), ambitions (1), confident (1), independent (1), initiative (1), self-directed (1)","enthusiastic (1), independent (1), strong (1), top (1)"
resume_04_CS_HLLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,low,2,resume_04_CS_HLLL_rep02.docx,,310,0,0,2,3,3,3,,,"diligent (1), trust (1)","honest (1), supportive (1), trust (1)","aptitude (1), leader (1), willingness (1)","promising (1), strong (1), top (1)"
resume_04_CS_HLLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,low,3,resume_04_CS_HLLL_rep03.docx,,306,0,2,2,6,6,3,,capable (2),"diligent (1), trust (1)","guidance (1), honest (1), quiet (1), share (2), trust (1)","aptitude (1), capable (2), determination (1), leadership (1), willingness (1)","strong (2), top (1)"
resume_04_CS_HLLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,low,4,resume_04_CS_HLLL_rep04.docx,,305,1,0,1,5,7,2,most (1),,diligent (1),"appreciation (1), honest (1), kind (1), learn (1), supportive (1)","aptitude (1), earned (1), earnest (1), initiative (1), leader (1), should (1), willingness (1)","strong (1), top (1)"
resume_04_CS_HLLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,low,5,resume_04_CS_HLLL_rep05.docx,,300,0,2,2,3,6,4,,"capable (1), competent (1)","dependable (1), diligent (1)","honest (2), share (1)","aptitude (1), aspiring (1), capable (1), competent (1), determined (1), leadership (1)","motivated (1), promising (1), strong (1), top (1)"
resume_04_CS_HLLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,low,6,resume_04_CS_HLLL_rep06.docx,,309,0,1,5,2,5,6,,capable (1),"diligence (1), hardworking (1), reliable (1), thorough (1), trust (1)","honest (1), trust (1)","accurate (1), aptitude (1), capable (1), leadership (1), recognition (1)","hardworking (1), promising (1), strong (3), top (1)"
resume_04_CS_HLLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,low,7,resume_04_CS_HLLL_rep07.docx,,311,0,0,3,4,9,2,,,"diligent (1), reliable (1), trust (1)","honest (1), share (1), supportive (1), trust (1)","accurate (1), aptitude (1), completion (1), leadership (1), practice (1), recognition (1), rewarded (1), willing (1), willingness (1)","strong (1), top (1)"
resume_04_CS_HLLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,low,8,resume_04_CS_HLLL_rep08.docx,,312,0,2,3,3,9,5,,"analytical (1), capable (1)","conscientious (1), dependable (1), diligence (1)","appreciative (1), guidance (1), honest (1)","accurate (1), aptitude (1), capable (1), eager (1), earned (1), earnest (1), independent (1), leadership (1), should (1)","independent (1), intellectual (1), strong (2), top (1)"
resume_04_CS_HLLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,low,9,resume_04_CS_HLLL_rep09.docx,,306,0,2,3,3,7,3,,"ability (1), capable (1)","dependable (1), diligent (1), trust (1)","honest (1), share (1), trust (1)","ambitious (1), aptitude (1), capable (1), completion (1), confident (1), initiative (1), leader (1)","promising (1), strong (1), top (1)"
resume_04_CS_HLLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,high,low,low,low,10,resume_04_CS_HLLL_rep10.docx,,312,0,3,3,3,6,3,,"ability (2), capable (1)","conscientious (1), diligent (1), trust (1)","honest (1), share (1), trust (1)","accurate (1), capable (1), earned (1), leadership (1), sharpened (1), should (1)","strong (2), top (1)"
resume_04_CS_LHHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,high,2,resume_04_CS_LHHH_rep02.docx,,310,4,2,0,4,3,3,"best (1), exceptional (1), most (2)","ability (1), capable (1)",,"generosity (1), service (1), team (2)","accomplishment (1), capable (1), initiative (1)","motivated (1), persistence (1), strong (1)"
resume_04_CS_LHHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,high,3,resume_04_CS_LHHH_rep03.docx,,314,3,2,1,6,7,4,"best (1), exceptional (1), most (1)","ability (1), capable (1)",hardworking (1),"contribute (1), group (1), honest (2), service (1), team (1)","accomplishment (1), capable (1), independently (1), initiative (1), rewards (1), self-directed (1), should (1)","hardworking (1), independently (1), persistence (1), top (1)"
resume_04_CS_LHHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,high,4,resume_04_CS_LHHH_rep04.docx,,311,4,1,0,6,7,2,"best (1), exceptional (1), most (2)",ability (1),,"contribute (1), generosity (1), honest (1), service (1), team (2)","accomplishment (1), initiative (1), leadership (1), practical (1), recognition (1), self-directed (1), willingness (1)","motivated (1), persistence (1)"
resume_04_CS_LHHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,high,5,resume_04_CS_LHHH_rep05.docx,,314,1,2,0,5,6,3,greatest (1),"ability (1), capacity (1)",,"enthusiasm (1), group (1), service (1), share (1), team (1)","accomplishment (1), ambition (1), independently (1), initiative (1), should (1), struggled (1)","enthusiasm (1), independently (1), strong (1)"
resume_04_CS_LHHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,high,6,resume_04_CS_LHHH_rep06.docx,,322,2,2,0,6,8,4,"best (1), most (1)","ability (1), capable (1)",,"collaborate (1), generosity (1), honest (1), service (1), team (2)","accomplishment (1), ambition (1), capable (1), earned (1), initiative (1), leadership (1), recognition (1), should (1)","motivated (1), persistence (1), strong (1), top (1)"
resume_04_CS_LHHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,high,7,resume_04_CS_LHHH_rep07.docx,,312,2,1,1,4,10,3,"best (1), most (1)",ability (1),hardworking (1),"honest (1), service (1), team (2)","accomplishment (1), accurate (1), competitive (1), confidently (1), initiative (2), leadership (1), rewards (1), struggles (1), willingness (1)","competitive (1), hardworking (1), persistence (1)"
resume_04_CS_LHHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,high,8,resume_04_CS_LHHH_rep08.docx,,309,3,0,2,3,7,1,"best (1), exceptional (1), greatest (1)",,"dependable (1), organize (1)","collaborating (1), team (2)","accomplishment (1), competitive (1), initiative (1), leadership (1), practical (1), rewards (1), struggled (1)",competitive (1)
resume_04_CS_LHHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,high,9,resume_04_CS_LHHH_rep09.docx,,304,2,0,0,5,9,0,"best (1), most (1)",,,"generosity (1), group (1), honest (1), service (1), team (1)","accomplishment (1), accomplishments (1), ambition (1), initiative (1), leader (1), leadership (1), practical (1), rewards (1), willingness (1)",
resume_04_CS_LHHH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,high,10,resume_04_CS_LHHH_rep10.docx,,303,3,0,0,8,8,4,"exceptional (1), most (1), strongest (1)",,,"appreciate (1), collaboration (1), enthusiasm (1), honest (1), passion (1), service (1), team (2)","accomplishment (1), competitive (1), initiative (1), leadership (1), practical (1), rewards (1), struggles (1), willingness (1)","competitive (1), enthusiasm (1), passion (1), persistence (1)"
resume_04_CS_LHHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,low,2,resume_04_CS_LHHL_rep02.docx,,309,4,0,2,1,5,1,"best (1), exceptional (1), most (2)",,"conscientious (1), responsibility (1)",service (1),"accomplishment (1), difficulty (1), earning (1), initiative (1), willingness (1)",persistence (1)
resume_04_CS_LHHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,low,3,resume_04_CS_LHHL_rep03.docx,,312,2,0,3,2,5,0,"exceptional (1), most (1)",,"diligent (1), organization (1), trust (1)","service (1), trust (1)","accomplishment (1), ambitions (1), earning (1), initiative (1), leadership (1)",
resume_04_CS_LHHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,low,4,resume_04_CS_LHHL_rep04.docx,,306,0,1,4,3,9,5,,capacity (1),"conscientious (1), dedication (1), hardworking (1), trust (1)","service (1), service-minded (1), trust (1)","ambitious (1), competitive (1), earned (1), independent (1), initiative (2), leadership (1), recognition (1), willing (1)","competitive (1), dedication (1), hardworking (1), independent (1), motivated (1)"
resume_04_CS_LHHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,low,5,resume_04_CS_LHHL_rep05.docx,,315,2,0,4,5,8,3,"greatest (1), most (1)",,"conscientious (1), dedication (1), organization (1), trust (1)","honest (2), kind (1), service (1), trust (1)","accomplishments (1), difficulty (1), eager (1), earned (1), initiative (1), leadership (1), recognition (1), willingness (1)","dedication (1), persistent (1), strong (1)"
resume_04_CS_LHHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,low,6,resume_04_CS_LHHL_rep06.docx,,312,3,0,4,3,9,0,"exceptional (1), most (2)",,"conscientious (1), dependability (1), reliable (1), trust (1)","service (1), share (1), trust (1)","ambition (1), confident (1), earning (1), initiative (1), leader (1), leadership (1), mastered (1), thinker (1), willing (1)",
resume_04_CS_LHHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,low,7,resume_04_CS_LHHL_rep07.docx,,316,3,0,4,2,9,2,"exceptional (1), most (2)",,"dependable (1), diligent (1), hardworking (1), responsibility (1)","service (1), service-minded (1)","accomplishment (1), confident (1), determination (1), difficult (1), earned (1), earnest (1), independent (1), initiative (2)","hardworking (1), independent (1)"
resume_04_CS_LHHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,low,8,resume_04_CS_LHHL_rep08.docx,,311,1,1,3,5,8,3,most (1),ability (1),"conscientious (1), hardworking (1), trust (1)","generosity (1), service (2), share (1), trust (1)","accomplishment (1), accurate (1), difficult (1), earning (1), initiative (1), leadership (2), practical (1)","hardworking (1), strong (2)"
resume_04_CS_LHHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,low,9,resume_04_CS_LHHL_rep09.docx,,310,2,0,4,3,7,2,"highest (1), most (1)",,"conscientious (1), hardworking (1), organization (1), trust (1)","honestly (1), service (1), trust (1)","accomplishment (1), ambition (1), earn (1), earning (1), easy (1), initiative (1), leadership (1)","hardworking (1), top (1)"
resume_04_CS_LHHL.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,high,low,10,resume_04_CS_LHHL_rep10.docx,,305,1,0,4,4,6,3,most (1),,"dependable (1), hardworking (1), organized (1), trust (1)","honestly (1), service (2), trust (1)","ambitions (1), ambitious (1), earned (1), initiative (1), leadership (1), recognition (1)","hardworking (1), persistence (1), strong (1)"
resume_04_CS_LHLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,low,high,2,resume_04_CS_LHLH_rep02.docx,,317,3,1,2,8,6,4,"best (1), most (1), strongest (1)",ability (1),"hardworking (1), organize (1)","enthusiasm (1), generosity (1), honest (2), passion (1), service (1), team (2)","accomplishments (1), earned (1), initiative (1), leadership (1), self-directed (1), self-taught (1)","enthusiasm (1), hardworking (1), passion (1), persistence (1)"
resume_04_CS_LHLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,low,high,3,resume_04_CS_LHLH_rep03.docx,,317,3,0,0,6,7,2,"best (1), exceptional (1), greatest (1)",,,"enthusiasm (1), generosity (1), group (1), honest (2), team (1)","accomplishment (1), earned (1), initiative (1), leader (1), leadership (1), self-directed (1), struggles (1)","enthusiasm (1), persistence (1)"
resume_04_CS_LHLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,low,high,4,resume_04_CS_LHLH_rep04.docx,,311,5,2,1,5,10,3,"best (1), exceptional (1), most (2), strongest (1)","ability (1), capacity (1)",organize (1),"honest (1), passion (1), service (1), team (2)","accomplishment (1), independently (1), initiative (1), leadership (2), practical (1), self-directed (1), struggled (1), succeed (1), willingness (1)","independently (1), motivated (1), passion (1)"
resume_04_CS_LHLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,low,high,5,resume_04_CS_LHLH_rep05.docx,,305,4,3,2,5,8,3,"exceptional (1), greatest (1), most (1), strongest (1)","ability (1), capable (1), capacity (1)","hardworking (1), organize (1)","honest (1), passion (1), service (1), team (2)","accomplishment (1), capable (1), determined (1), initiative (1), leadership (1), practical (1), should (1), struggled (1)","hardworking (1), passion (1), persistence (1)"
resume_04_CS_LHLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,low,high,6,resume_04_CS_LHLH_rep06.docx,,302,3,1,0,3,8,2,"best (2), most (1)",ability (1),,"generosity (1), group (1), team (1)","accomplishments (1), independently (1), initiative (1), leadership (1), practical (1), self-motivated (1), should (1), struggles (1)","independently (1), self-motivated (1)"
resume_04_CS_LHLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,low,high,7,resume_04_CS_LHLH_rep07.docx,,311,3,0,0,5,10,2,"exceptional (1), most (1), remarkable (1)",,,"group (1), honest (2), service (1), team (1)","accomplishment (1), earned (1), initiative (2), leadership (2), recognition (1), rewards (1), self-direction (1), should (1)","motivated (1), persistence (1)"
resume_04_CS_LHLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,low,high,8,resume_04_CS_LHLH_rep08.docx,,313,2,0,1,4,8,1,"exceptional (1), most (1)",,organize (1),"honest (1), service (1), team (2)","accomplishment (1), ambition (1), initiative (1), leadership (1), practical (1), should (1), succeed (1), willingness (1)",persistence (1)
resume_04_CS_LHLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,low,high,9,resume_04_CS_LHLH_rep09.docx,,303,2,1,0,7,10,5,"exceptional (1), most (1)",capacity (1),,"enthusiasm (1), generosity (1), honesty (1), service (2), team (2)","accomplishments (1), competitive (1), earned (1), earning (1), independently (1), initiative (1), leadership (1), recognition (1), self-directed (1), willingness (1)","competitive (1), enthusiasm (1), independently (1), motivated (1), persistence (1)"
resume_04_CS_LHLH.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,low,high,10,resume_04_CS_LHLH_rep10.docx,,303,3,1,1,5,9,1,"exceptional (1), most (2)",capable (1),dependable (1),"group (1), honest (2), service (1), team (1)","accomplishments (1), accurate (1), ambition (1), capable (1), initiative (1), leadership (1), practical (1), self-directed (1), should (1)",motivated (1)
resume_04_CS_LHLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,low,low,2,resume_04_CS_LHLL_rep02.docx,,312,3,0,2,5,6,2,"best (1), exceptional (1), most (1)",,"diligent (1), organizational (1)","compassion (1), honest (1), kind (1), learn (1), service (1)","completion (1), initiative (1), leadership (1), recognition (1), should (1), willingness (1)","motivated (1), persistence (1)"
resume_04_CS_LHLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,low,low,3,resume_04_CS_LHLL_rep03.docx,,313,4,0,3,4,7,4,"mastery (1), most (2), strongest (1)",,"dedication (1), organization (1), reliable (1)","honestly (1), service (2), service-minded (1)","determination (1), initiative (1), leadership (1), mastery (1), purpose (1), recognition (1), willingness (1)","dedication (1), mastery (1), motivated (1), persistence (1)"
resume_04_CS_LHLL.txt,4,Lakisha Washington,Black,Female,she/her,CS,low,high,low,low,4,resume_04_CS_LHLL_rep04.docx,,303,2,0,0,4,9,0,most (2),,,"service (2), sincerity (1), supportive (1)","determination (1), difficulty (1), earning (1), initiative (2), leadership (2), willing (1), willingness (1)",
