filename,name_id,student_name,racial_group,gender_identity,major,quant_level,volunteer_level,rigor_level,ec_level
resume_10_English_HLHL.txt,10,Malia Kahale,Hawaiian/Pacific Islander,Female,English,high,low,high,low
resume_10_English_HLLH.txt,10,Malia Kahale,Hawaiian/Pacific Islander,Female,English,high,low,low,high
resume_10_English_HLLL.txt,10,Malia Kahale,Hawaiian/Pacific Islander,Female,English,high,low,low,low
resume_10_English_LHHH.txt,10,Malia Kahale,Hawaiian/Pacific Islander,Female,English,low,high,high,high
resume_10_English_LHHL.txt,10,Malia Kahale,Hawaiian/Pacific Islander,Female,English,low,high,high,low
resume_10_English_LHLH.txt,10,Malia Kahale,Hawaiian/Pacific Islander,Female,English,low,high,low,high
resume_10_English_LHLL.txt,10,Malia Kahale,Hawaiian/Pacific Islander,Female,English,low,high,low,low
resume_10_English_LLHH.txt,10,Malia Kahale,Hawaiian/Pacific Islander,Female,English,low,low,high,high
resume_10_English_LLHL.txt,10,Malia Kahale,Hawaiian/Pacific Islander,Female,English,low,low,high,low
resume_10_English_LLLH.txt,10,Malia Kahale,Hawaiian/Pacific Islander,Female,English,low,low,low,high
resume_10_English_LLLL.txt,10,Malia Kahale,Hawaiian/Pacific Islander,Female,English,low,low,low,low
resume_11_CS_HHHH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,high,high,high,high
resume_11_CS_HHHL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,high,high,high,low
resume_11_CS_HHLH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,high,high,low,high
resume_11_CS_HHLL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,high,high,low,low
resume_11_CS_HLHH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,high,low,high,high
resume_11_CS_HLHL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,high,low,high,low
resume_11_CS_HLLH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,high,low,low,high
resume_11_CS_HLLL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,high,low,low,low
resume_11_CS_LHHH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,low,high,high,high
resume_11_CS_LHHL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,low,high,high,low
resume_11_CS_LHLH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,low,high,low,high
resume_11_CS_LHLL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,low,high,low,low
resume_11_CS_LLHH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,low,low,high,high
resume_11_CS_LLHL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,low,low,high,low
resume_11_CS_LLLH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,low,low,low,high
resume_11_CS_LLLL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,CS,low,low,low,low
resume_11_English_HHHH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,high,high,high,high
resume_11_English_HHHL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,high,high,high,low
resume_11_English_HHLH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,high,high,low,high
resume_11_English_HHLL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,high,high,low,low
resume_11_English_HLHH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,high,low,high,high
resume_11_English_HLHL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,high,low,high,low
resume_11_English_HLLH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,high,low,low,high
resume_11_English_HLLL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,high,low,low,low
resume_11_English_LHHH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,low,high,high,high
resume_11_English_LHHL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,low,high,high,low
resume_11_English_LHLH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,low,high,low,high
resume_11_English_LHLL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,low,high,low,low
resume_11_English_LLHH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,low,low,high,high
resume_11_English_LLHL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,low,low,high,low
resume_11_English_LLLH.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,low,low,low,high
resume_11_English_LLLL.txt,11,Kekoa Manu,Hawaiian/Pacific Islander,Male,English,low,low,low,low
resume_12_CS_HHHH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,high,high,high,high
resume_12_CS_HHHL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,high,high,high,low
resume_12_CS_HHLH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,high,high,low,high
resume_12_CS_HHLL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,high,high,low,low
resume_12_CS_HLHH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,high,low,high,high
resume_12_CS_HLHL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,high,low,high,low
resume_12_CS_HLLH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,high,low,low,high
resume_12_CS_HLLL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,high,low,low,low
resume_12_CS_LHHH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,low,high,high,high
resume_12_CS_LHHL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,low,high,high,low
resume_12_CS_LHLH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,low,high,low,high
resume_12_CS_LHLL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,low,high,low,low
resume_12_CS_LLHH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,low,low,high,high
resume_12_CS_LLHL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,low,low,high,low
resume_12_CS_LLLH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,low,low,low,high
resume_12_CS_LLLL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,CS,low,low,low,low
resume_12_English_HHHH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,high,high,high,high
resume_12_English_HHHL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,high,high,high,low
resume_12_English_HHLH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,high,high,low,high
resume_12_English_HHLL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,high,high,low,low
resume_12_English_HLHH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,high,low,high,high
resume_12_English_HLHL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,high,low,high,low
resume_12_English_HLLH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,high,low,low,high
resume_12_English_HLLL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,high,low,low,low
resume_12_English_LHHH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,low,high,high,high
resume_12_English_LHHL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,low,high,high,low
resume_12_English_LHLH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,low,high,low,high
resume_12_English_LHLL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,low,high,low,low
resume_12_English_LLHH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,low,low,high,high
resume_12_English_LLHL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,low,low,high,low
resume_12_English_LLLH.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,low,low,low,high
resume_12_English_LLLL.txt,12,Kai Akana,Hawaiian/Pacific Islander,Nonbinary,English,low,low,low,low
resume_13_CS_HHHH.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,high,high,high,high
resume_13_CS_HHHL.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,high,high,high,low
resume_13_CS_HHLH.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,high,high,low,high
resume_13_CS_HHLL.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,high,high,low,low
resume_13_CS_HLHH.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,high,low,high,high
resume_13_CS_HLHL.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,high,low,high,low
resume_13_CS_HLLH.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,high,low,low,high
resume_13_CS_HLLL.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,high,low,low,low
resume_13_CS_LHHH.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,low,high,high,high
resume_13_CS_LHHL.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,low,high,high,low
resume_13_CS_LHLH.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,low,high,low,high
resume_13_CS_LHLL.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,low,high,low,low
resume_13_CS_LLHH.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,low,low,high,high
resume_13_CS_LLHL.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,low,low,high,low
resume_13_CS_LLLH.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,low,low,low,high
resume_13_CS_LLLL.txt,13,Maria Garcia,Hispanic/Latinx,Female,CS,low,low,low,low
resume_13_English_HHHH.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,high,high,high,high
resume_13_English_HHHL.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,high,high,high,low
resume_13_English_HHLH.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,high,high,low,high
resume_13_English_HHLL.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,high,high,low,low
resume_13_English_HLHH.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,high,low,high,high
resume_13_English_HLHL.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,high,low,high,low
resume_13_English_HLLH.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,high,low,low,high
resume_13_English_HLLL.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,high,low,low,low
resume_13_English_LHHH.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,low,high,high,high
resume_13_English_LHHL.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,low,high,high,low
resume_13_English_LHLH.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,low,high,low,high
resume_13_English_LHLL.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,low,high,low,low
resume_13_English_LLHH.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,low,low,high,high
resume_13_English_LLHL.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,low,low,high,low
resume_13_English_LLLH.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,low,low,low,high
resume_13_English_LLLL.txt,13,Maria Garcia,Hispanic/Latinx,Female,English,low,low,low,low
resume_14_CS_HHHH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,high,high,high,high
resume_14_CS_HHHL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,high,high,high,low
resume_14_CS_HHLH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,high,high,low,high
resume_14_CS_HHLL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,high,high,low,low
resume_14_CS_HLHH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,high,low,high,high
resume_14_CS_HLHL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,high,low,high,low
resume_14_CS_HLLH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,high,low,low,high
resume_14_CS_HLLL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,high,low,low,low
resume_14_CS_LHHH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,low,high,high,high
resume_14_CS_LHHL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,low,high,high,low
resume_14_CS_LHLH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,low,high,low,high
resume_14_CS_LHLL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,low,high,low,low
resume_14_CS_LLHH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,low,low,high,high
resume_14_CS_LLHL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,low,low,high,low
resume_14_CS_LLLH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,low,low,low,high
resume_14_CS_LLLL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,CS,low,low,low,low
resume_14_English_HHHH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,high,high,high,high
resume_14_English_HHHL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,high,high,high,low
resume_14_English_HHLH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,high,high,low,high
resume_14_English_HHLL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,high,high,low,low
resume_14_English_HLHH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,high,low,high,high
resume_14_English_HLHL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,high,low,high,low
resume_14_English_HLLH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,high,low,low,high
resume_14_English_HLLL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,high,low,low,low
resume_14_English_LHHH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,low,high,high,high
resume_14_English_LHHL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,low,high,high,low
resume_14_English_LHLH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,low,high,low,high
resume_14_English_LHLL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,low,high,low,low
resume_14_English_LLHH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,low,low,high,high
resume_14_English_LLHL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,low,low,high,low
resume_14_English_LLLH.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,low,low,low,high
resume_14_English_LLLL.txt,14,Carlos Rodriguez,Hispanic/Latinx,Male,English,low,low,low,low
resume_15_CS_HHHH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,high,high,high,high
resume_15_CS_HHHL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,high,high,high,low
resume_15_CS_HHLH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,high,high,low,high
resume_15_CS_HHLL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,high,high,low,low
resume_15_CS_HLHH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,high,low,high,high
resume_15_CS_HLHL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,high,low,high,low
resume_15_CS_HLLH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,high,low,low,high
resume_15_CS_HLLL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,high,low,low,low
resume_15_CS_LHHH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,low,high,high,high
resume_15_CS_LHHL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,low,high,high,low
resume_15_CS_LHLH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,low,high,low,high
resume_15_CS_LHLL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,low,high,low,low
resume_15_CS_LLHH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,low,low,high,high
resume_15_CS_LLHL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,low,low,high,low
resume_15_CS_LLLH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,low,low,low,high
resume_15_CS_LLLL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,CS,low,low,low,low
resume_15_English_HHHH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,high,high,high,high
resume_15_English_HHHL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,high,high,high,low
resume_15_English_HHLH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,high,high,low,high
resume_15_English_HHLL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,high,high,low,low
resume_15_English_HLHH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,high,low,high,high
resume_15_English_HLHL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,high,low,high,low
resume_15_English_HLLH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,high,low,low,high
resume_15_English_HLLL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,high,low,low,low
resume_15_English_LHHH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,low,high,high,high
resume_15_English_LHHL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,low,high,high,low
resume_15_English_LHLH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,low,high,low,high
resume_15_English_LHLL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,low,high,low,low
resume_15_English_LLHH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,low,low,high,high
resume_15_English_LLHL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,low,low,high,low
resume_15_English_LLLH.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,low,low,low,high
resume_15_English_LLLL.txt,15,Ariel Morales,Hispanic/Latinx,Nonbinary,English,low,low,low,low
